GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM,X_COORD,Y_COORD
1.0,20.0,7,4.0,5.0,3.0,5.0,5.0,2.0,5.0,제주시민속오일시장,126.4754837,33.49724097
0.0,30.0,8,1.0,1.0,6.0,5.0,2.0,4.0,5.0,제주에인감귤밭,126.5390139,33.25656069
0.0,30.0,19,4.0,1.0,1.0,1.0,1.0,4.0,5.0,해녀촌,126.7098809,33.5536616
0.0,20.0,5,2.0,2.0,3.0,3.0,6.0,6.0,5.0,아송물회,126.4930537,37.74421874
1.0,30.0,6,3.0,1.0,2.0,1.0,6.0,3.0,2.0,지은이네밥상,126.9121042,33.45203502
0.0,20.0,10,5.0,1.0,1.0,4.0,1.0,7.0,5.0,산방산탄산온천,126.2987822,33.24902672
0.0,20.0,24,2.0,2.0,3.0,2.0,2.0,6.0,4.0,제주광해 애월본점,126.3904213,33.48774929
1.0,20.0,8,3.0,3.0,4.0,4.0,6.0,4.0,4.0,제주곶자왈도립공원,126.2736585,33.28318696
1.0,30.0,37,4.0,2.0,2.0,4.0,2.0,7.0,4.0,오는정김밥,126.5676211,33.24959557
0.0,60.0,3,1.0,5.0,2.0,2.0,2.0,2.0,3.0,돈내코유원지,126.5841333,33.30036663
1.0,20.0,14,4.0,3.0,5.0,3.0,3.0,5.0,3.0,소남머리,126.569759,33.24339616
1.0,30.0,38,4.0,1.0,4.0,5.0,6.0,6.0,5.0,올레길 16코스(고내-광령 올레),126.3897956,33.46649759
0.0,20.0,7,4.0,2.0,6.0,6.0,2.0,5.0,4.0,동백별관,126.7342325,37.53135751
1.0,30.0,14,5.0,1.0,6.0,6.0,6.0,7.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,30.0,8,2.0,1.0,3.0,1.0,4.0,2.0,5.0,금능해수욕장,126.2358899,33.39044882
1.0,30.0,17,4.0,5.0,3.0,2.0,7.0,2.0,5.0,완도청산농협하나로마트 본점,126.8572859,34.18090105
0.0,30.0,15,1.0,1.0,2.0,1.0,2.0,4.0,4.0,포로수용소유적공원,128.6254371,34.87635187
1.0,30.0,14,5.0,2.0,1.0,3.0,6.0,3.0,5.0,장인의집,126.3268372,33.46574245
1.0,40.0,13,2.0,2.0,1.0,4.0,5.0,6.0,3.0,만담,126.2976494,33.25006439
1.0,20.0,4,1.0,1.0,5.0,4.0,5.0,4.0,5.0,짬뽕에취한날,126.4978244,33.49118828
0.0,30.0,6,3.0,3.0,3.0,3.0,5.0,3.0,5.0,몬스테라 자구리점,126.5671233,33.24433553
1.0,30.0,11,4.0,2.0,2.0,4.0,2.0,7.0,5.0,약천사,126.4494585,33.24623622
1.0,20.0,12,2.0,1.0,3.0,3.0,2.0,3.0,4.0,거북이한과,126.5626142,33.24915249
1.0,20.0,8,1.0,1.0,1.0,1.0,1.0,2.0,4.0,절물자연휴양림,126.6280113,33.43915259
0.0,50.0,4,5.0,3.0,3.0,4.0,3.0,4.0,4.0,플레이커피랩,126.5588212,33.2505817
0.0,30.0,8,4.0,2.0,3.0,5.0,3.0,3.0,4.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,30.0,12,4.0,1.0,4.0,3.0,6.0,3.0,5.0,인생밥집 한림협재본점,126.2646275,33.41135177
1.0,20.0,4,3.0,3.0,3.0,4.0,5.0,4.0,5.0,정모시쉼터,126.5718537,33.24686204
1.0,30.0,9,3.0,1.0,2.0,2.0,5.0,4.0,5.0,조천면장국수,126.6368981,33.53616574
0.0,20.0,22,1.0,1.0,2.0,2.0,4.0,6.0,4.0,동서울대학교,127.1287271,37.46017355
1.0,30.0,12,4.0,1.0,4.0,4.0,2.0,4.0,5.0,섭지코지,126.9306092,33.42393807
1.0,20.0,12,7.0,1.0,7.0,4.0,3.0,7.0,2.0,상향평준화,126.5218938,33.50910254
1.0,20.0,26,5.0,2.0,4.0,3.0,6.0,5.0,3.0,이에르바,126.6188664,33.52750677
1.0,30.0,26,5.0,6.0,6.0,7.0,4.0,6.0,4.0,스시성,126.484951,33.48166872
0.0,20.0,37,4.0,1.0,6.0,7.0,2.0,7.0,5.0,고죽면 제주공항점,126.4656645,33.50367603
1.0,30.0,7,2.0,4.0,3.0,3.0,6.0,7.0,5.0,바다의시간,126.5809801,37.49232525
1.0,30.0,12,4.0,3.0,2.0,4.0,6.0,1.0,5.0,송악산둘레길,126.2930752,33.19682324
1.0,20.0,14,6.0,1.0,6.0,4.0,6.0,7.0,5.0,화리,126.5836632,33.52518273
1.0,30.0,28,4.0,2.0,5.0,4.0,6.0,5.0,5.0,제주 아라리오뮤지엄 탑동 시네마,,
1.0,20.0,33,4.0,2.0,7.0,1.0,5.0,6.0,4.0,더꽃통영,128.4323383,34.82639033
1.0,20.0,25,2.0,1.0,6.0,4.0,6.0,1.0,4.0,제주하늘을날다,126.531423,33.49112153
1.0,40.0,3,2.0,2.0,2.0,2.0,6.0,5.0,4.0,다래향,126.6606879,33.54581533
0.0,20.0,30,2.0,2.0,1.0,1.0,4.0,6.0,5.0,성산해녀짬뽕,126.9351779,33.46300199
0.0,20.0,2,4.0,2.0,4.0,2.0,6.0,6.0,5.0,엔제리너스 제주공항1층점,126.4930152,33.50674818
1.0,40.0,4,4.0,4.0,4.0,5.0,2.0,4.0,3.0,카페노티드 제주애월,126.3097228,33.46327185
1.0,30.0,24,3.0,2.0,4.0,4.0,4.0,5.0,5.0,코난해변,126.811202,33.55745493
0.0,20.0,13,1.0,1.0,4.0,1.0,1.0,7.0,4.0,아프리카박물관,126.4293493,33.23974044
0.0,20.0,18,1.0,1.0,3.0,2.0,1.0,6.0,5.0,용수어촌계수산물판매장,126.1679979,33.3208358
1.0,40.0,20,3.0,1.0,3.0,4.0,3.0,4.0,4.0,해녀김밥 함덕본점 주차장,126.6652966,33.54263985
0.0,20.0,16,5.0,2.0,3.0,3.0,4.0,5.0,3.0,허니문하우스,126.5787127,33.24415532
1.0,30.0,5,1.0,2.0,1.0,7.0,1.0,7.0,3.0,제주목 관아,126.5220035,33.51420236
1.0,20.0,7,2.0,1.0,1.0,5.0,1.0,5.0,4.0,한담해변,126.3101829,33.46222496
1.0,20.0,6,7.0,4.0,7.0,7.0,6.0,6.0,5.0,데코보코,126.527798,33.51408213
1.0,20.0,4,2.0,6.0,2.0,6.0,4.0,5.0,5.0,사계해변,126.3085979,33.22865827
0.0,20.0,25,3.0,2.0,4.0,2.0,7.0,2.0,4.0,제주동문시장,126.5283034,33.51278396
0.0,20.0,15,1.0,1.0,1.0,3.0,6.0,7.0,5.0,비욘드북카페,126.854171,33.34506565
1.0,40.0,11,2.0,2.0,4.0,3.0,2.0,2.0,5.0,제주밭담테마공원,126.7785366,33.56319444
0.0,40.0,38,3.0,2.0,5.0,3.0,2.0,6.0,5.0,커피템플,126.5702354,33.47814398
1.0,30.0,4,4.0,4.0,3.0,4.0,4.0,2.0,5.0,예스렌트카,126.4783559,33.4999245
1.0,20.0,22,2.0,1.0,4.0,4.0,5.0,6.0,4.4,이마트 안성점,127.2559864,37.01272333
1.0,30.0,28,4.0,1.0,3.0,6.0,2.0,6.0,4.0,바다정류장,126.6692004,33.54074978
0.0,30.0,7,1.0,1.0,2.0,3.0,4.0,5.0,4.0,송악산 인증센터,126.2894781,33.2066773
0.0,40.0,4,1.0,1.0,1.0,1.0,1.0,4.0,3.0,용담공원,126.5131652,33.51488561
1.0,30.0,26,2.0,2.0,3.0,2.0,1.0,7.0,5.0,협재해수욕장,126.2391575,33.39386608
1.0,40.0,13,2.0,6.0,4.0,3.0,2.0,7.0,4.0,해심가든,126.4265273,33.25192102
0.0,30.0,7,2.0,4.0,2.0,6.0,2.0,6.0,5.0,선녀풍 2호점,126.3727115,37.45246822
1.0,20.0,8,3.0,3.0,4.0,3.0,6.0,3.0,4.0,연돈볼카츠 제주사수점,126.479213,33.50955347
1.0,20.0,12,1.0,2.0,4.0,2.0,5.0,5.0,4.0,일리있는,126.3103707,33.23378028
1.0,30.0,8,4.0,4.0,5.0,2.0,2.0,7.0,5.0,탄광맥주,126.4214046,33.25286022
1.0,30.0,46,4.0,3.0,2.0,4.0,6.0,1.0,5.0,제주동문간장게장,126.528944,33.51235454
0.0,20.0,25,6.0,6.0,6.0,6.0,6.0,6.0,4.0,한국렌트카,126.5055314,33.48846761
0.0,30.0,32,4.0,1.0,1.0,1.0,1.0,4.0,5.0,돼지굽는정원,126.2410838,33.39186913
0.0,20.0,3,1.0,1.0,1.0,1.0,7.0,7.0,3.0,촛대암,130.9138924,37.49263121
1.0,20.0,30,3.0,2.0,6.0,6.0,6.0,6.0,5.0,월정리해수욕장,126.7958051,33.55646939
0.0,30.0,4,2.0,2.0,2.0,4.0,4.0,7.0,5.0,9.81파크,126.366664,33.39028982
0.0,30.0,15,2.0,2.0,6.0,6.0,2.0,2.0,4.0,버블탱크,126.5648762,33.24136042
1.0,20.0,6,2.0,2.0,2.0,2.0,2.0,6.0,5.0,삼대국수회관 본점,126.5300594,33.50690145
1.0,30.0,16,4.0,1.0,6.0,3.0,3.0,7.0,4.0,천지연폭포,126.5545223,33.24721232
1.0,30.0,18,7.0,4.0,3.0,3.0,4.0,4.0,4.0,오달콤제주,126.2407488,33.3938037
0.0,20.0,6,1.0,1.0,3.0,2.0,1.0,6.0,5.0,신주양꼬치 제주점,126.491536,33.48677368
0.0,20.0,19,2.0,2.0,2.0,2.0,3.0,1.0,5.0,잇칸시타,126.3702399,33.47706737
0.0,20.0,34,4.0,2.0,7.0,7.0,7.0,5.0,5.0,이호테우해수욕장,126.4526908,33.4973768
1.0,20.0,14,6.0,3.0,6.0,2.0,3.0,3.0,3.0,파스테이스,126.2668486,33.40762603
1.0,20.0,11,2.0,1.0,4.0,5.0,6.0,6.0,5.0,아르떼뮤지엄 제주,126.3450106,33.39670048
1.0,30.0,32,3.0,2.0,4.0,4.0,4.0,5.0,4.0,원앙폭포,126.5813297,33.30017689
0.0,40.0,7,2.0,2.0,5.0,3.0,4.0,2.0,4.0,해녀박물관,126.8634299,33.52357842
1.0,30.0,5,2.0,1.0,2.0,4.0,2.0,7.0,4.0,제주4.3평화공원 제주4.3평화기념관,126.6206776,33.45086927
1.0,30.0,5,1.0,1.0,1.0,5.0,1.0,4.0,4.0,마시랑카페,126.4139136,37.43569494
0.0,30.0,14,3.0,4.0,4.0,3.0,4.0,5.0,4.0,과수원피스,126.2269572,33.38550328
0.0,20.0,11,1.0,1.0,7.0,1.0,7.0,3.0,4.0,만장굴,126.7693513,33.52793252
0.0,20.0,4,3.0,3.0,3.0,4.0,3.0,4.0,4.0,영종역사관,126.5775443,37.48900003
1.0,30.0,22,2.0,2.0,2.0,2.0,6.0,5.0,5.0,회춘,126.6625095,33.54308308
1.0,20.0,4,5.0,2.0,4.0,3.0,6.0,5.0,5.0,코난해변,126.811202,33.55745493
1.0,20.0,20,1.0,4.0,1.0,3.0,7.0,1.0,5.0,서빈백사,126.9444344,33.50170706
1.0,20.0,12,4.0,2.0,3.0,2.0,6.0,5.0,5.0,참돼지,126.488439,33.47693358
1.0,20.0,14,2.0,1.0,4.0,2.0,6.0,5.0,3.0,협재로47길,126.2473089,33.39387251
1.0,20.0,6,5.0,1.0,2.0,3.0,6.0,2.0,3.0,새연교,126.558886,33.23853254
1.0,20.0,8,4.0,1.0,4.0,5.0,7.0,7.0,5.0,공천포식당,126.6425864,33.26638758
1.0,20.0,2,2.0,2.0,2.0,2.0,6.0,6.0,4.0,제주 봉분식,,
1.0,20.0,7,5.0,4.0,3.0,3.0,5.0,4.0,5.0,위미농협,126.6608302,33.27469041
0.0,20.0,14,2.0,2.0,4.0,2.0,6.0,5.0,3.0,천지연폭포,126.5545223,33.24721232
1.0,30.0,13,5.0,2.0,5.0,4.0,5.0,1.0,5.0,금오름,126.3058389,33.35457233
0.0,30.0,4,4.0,1.0,3.0,4.0,5.0,5.0,4.0,메가MGC커피 완정역점,126.6728062,37.59241946
1.0,20.0,4,3.0,7.0,3.0,3.0,3.0,2.0,4.0,카페느슨,126.4751013,33.26262953
0.0,50.0,5,1.0,1.0,6.0,2.0,6.0,1.0,5.0,화순곶자왈,126.330401,33.26361239
1.0,30.0,7,5.0,1.0,6.0,4.0,1.0,7.0,4.0,아일랜드프로젝트,126.5163665,33.50458035
1.0,20.0,13,2.0,4.0,4.0,5.0,6.0,6.0,5.0,비밀의숲,126.7549321,33.45360918
1.0,30.0,9,2.0,1.0,6.0,2.0,5.0,5.0,4.0,기당미술관,126.5511971,33.24488858
1.0,20.0,3,4.0,1.0,4.0,4.0,6.0,6.0,5.0,한라수목원,126.4932661,33.46978393
1.0,20.0,21,4.0,4.0,2.0,5.0,1.0,2.0,5.0,카페공작소,126.8598996,33.52464557
1.0,30.0,43,3.0,2.0,4.0,4.0,4.0,5.0,5.0,파더스가든,126.3657532,33.27994208
1.0,20.0,18,3.0,1.0,1.0,3.0,1.0,6.0,4.0,라일라,126.5664978,33.24932838
1.0,50.0,13,3.0,4.0,4.0,2.0,4.0,7.0,3.0,담돌국수,126.5324175,33.50809506
1.0,50.0,10,5.0,6.0,6.0,3.0,5.0,4.0,5.0,용머리해안,126.3147366,33.23165676
1.0,20.0,10,4.0,2.0,4.0,4.0,3.0,5.0,5.0,금오름,126.3058389,33.35457233
1.0,40.0,4,4.0,3.0,3.0,2.0,2.0,5.0,4.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,20.0,6,2.0,1.0,1.0,1.0,6.0,4.0,5.0,모노맨션 제주시청점,126.5300926,33.49838333
1.0,20.0,11,4.0,2.0,2.0,3.0,6.0,6.0,4.0,금오름,126.3058389,33.35457233
1.0,30.0,24,2.0,1.0,2.0,4.0,2.0,7.0,4.0,예소담,126.6677227,33.54114523
0.0,30.0,19,1.0,1.0,1.0,1.0,2.0,7.0,3.0,표선민속오일시장,126.8300755,33.32237984
0.0,40.0,36,1.0,7.0,7.0,7.0,7.0,7.0,4.0,녹색집,126.4956562,33.48839626
0.0,30.0,5,1.0,1.0,4.0,4.0,7.0,7.0,5.0,롯데시네마 엠비씨네,128.1077425,35.16395042
1.0,30.0,13,4.0,2.0,5.0,3.0,2.0,7.0,4.0,흥부가,126.6687543,33.27516981
1.0,20.0,21,2.0,3.0,5.0,3.0,2.0,6.0,5.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,30.0,5,2.0,2.0,5.0,4.0,2.0,6.0,4.0,고요새,126.5867403,33.52551581
1.0,20.0,3,2.0,2.0,4.0,4.0,3.0,4.0,4.0,고려궁지,126.4850253,37.75125827
1.0,50.0,17,2.0,2.0,2.0,6.0,2.0,6.0,5.0,이니스프리 제주하우스,126.2904426,33.30632987
0.0,50.0,2,1.0,1.0,2.0,2.0,2.0,4.0,5.0,이호테우해수욕장,126.4526908,33.4973768
0.0,40.0,2,2.0,2.0,5.0,3.0,4.0,2.0,4.0,도두항식당,126.4660837,33.50551708
1.0,20.0,17,1.0,7.0,1.0,1.0,7.0,1.0,5.0,빨간집 아라점,126.5453505,33.47397817
0.0,20.0,15,4.0,2.0,2.0,5.0,7.0,4.0,5.0,우니담,126.3484558,33.47249733
1.0,30.0,12,4.0,4.0,4.0,4.0,4.0,4.0,5.0,보래드베이커스,126.5905662,33.24439868
1.0,30.0,10,1.0,2.0,6.0,4.0,6.0,6.0,4.0,톰톰카레,126.8373002,33.53731606
1.0,30.0,30,7.0,4.0,3.0,3.0,4.0,4.0,5.0,섬301,126.5204284,33.51214065
1.0,20.0,24,4.0,1.0,7.0,5.0,6.0,7.0,5.0,쁘라갸요가원,126.6209712,33.53756417
0.0,20.0,8,6.0,2.0,5.0,6.0,2.0,7.0,5.0,광치기해변,126.9238966,33.45231691
1.0,30.0,12,4.0,2.0,5.0,4.0,3.0,6.0,5.0,오설록티뮤지엄,126.2894893,33.30591329
0.0,40.0,9,7.0,5.0,6.0,7.0,4.0,6.0,5.0,별미해장국,126.6744619,33.53991983
1.0,30.0,21,3.0,1.0,6.0,3.0,5.0,7.0,5.0,꽃가람,126.9149664,33.45090459
1.0,20.0,27,2.0,2.0,6.0,3.0,6.0,6.0,5.0,세화해변,126.8602562,33.52514366
0.0,20.0,7,5.0,6.0,7.0,3.0,4.0,3.0,4.0,강화풍물시장,126.4929016,37.74172784
1.0,30.0,17,1.0,1.0,4.0,1.0,4.0,3.0,5.0,소섬바라기,126.9627865,33.50948936
0.0,20.0,3,5.0,3.0,6.0,2.0,3.0,2.0,5.0,씨사이드파크,126.5261964,37.47426041
0.0,20.0,14,4.0,1.0,6.0,7.0,2.0,7.0,4.0,싱계물공원,126.1738486,33.34351322
1.0,30.0,4,2.0,2.0,2.0,3.0,6.0,5.0,1.0,추사유배지,126.2781963,33.25040562
1.0,30.0,8,2.0,1.0,2.0,4.0,2.0,7.0,4.0,광치기해변,126.9238966,33.45231691
0.0,40.0,25,2.0,2.0,5.0,3.0,4.0,2.0,4.0,탐라승마장,126.7171173,33.43318117
0.0,20.0,5,3.0,1.0,3.0,2.0,3.0,3.0,4.0,바다다,126.436715,33.23690685
1.0,30.0,6,1.0,1.0,1.0,1.0,7.0,2.0,4.0,선수포구밴댕이마을,126.3920331,37.63982379
0.0,30.0,6,1.0,1.0,2.0,1.0,2.0,4.0,4.0,CU 거제일운스타점,128.6981013,34.84216485
0.0,20.0,2,3.0,3.0,3.0,4.0,3.0,4.0,4.0,경인아라뱃길 정서진관광안내소,126.6072077,37.55804937
1.0,20.0,5,3.0,2.0,3.0,4.0,5.0,5.0,4.0,외돌개,126.5448623,33.23903382
1.0,20.0,18,6.0,4.0,2.0,4.0,7.0,7.0,3.0,카페나모나모,126.4719716,33.50889441
1.0,20.0,10,4.0,3.0,5.0,3.0,3.0,5.0,4.0,한라당,,
1.0,20.0,22,6.0,1.0,2.0,5.0,2.0,7.0,5.0,인사이드지미호,,
0.0,30.0,6,1.0,1.0,7.0,1.0,1.0,7.0,3.0,항파두리 항몽유적지,126.4079226,33.45274787
0.0,30.0,16,4.0,4.0,4.0,4.0,4.0,4.0,4.0,신산공원,126.5331605,33.50701956
1.0,20.0,6,2.0,3.0,3.0,2.0,5.0,4.0,4.0,시시소소,126.7828029,33.47210802
0.0,20.0,33,4.0,2.0,7.0,7.0,7.0,5.0,5.0,노형수퍼마켙,126.4553556,33.46482488
0.0,20.0,8,5.0,3.0,6.0,2.0,3.0,2.0,5.0,포항초장집,126.4969048,37.48881841
1.0,20.0,42,2.0,2.0,7.0,4.0,3.0,5.0,4.0,맘스터치 군자역점,127.0794895,37.55641088
1.0,20.0,12,2.0,3.0,5.0,3.0,2.0,6.0,5.0,금오름,126.3058389,33.35457233
1.0,40.0,3,3.0,4.0,3.0,4.0,5.0,4.0,4.0,이중섭미술관,126.564888,33.24590378
0.0,40.0,6,1.0,3.0,3.0,3.0,5.0,3.0,4.0,버거307 제주함덕점,126.6670361,33.54248946
1.0,20.0,28,4.0,3.0,5.0,3.0,3.0,5.0,4.0,관덕정,126.5214571,33.51334915
1.0,30.0,22,1.0,7.0,1.0,1.0,7.0,4.0,5.0,상향평준화,126.5218938,33.50910254
1.0,20.0,13,4.0,4.0,2.0,6.0,6.0,6.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,5,3.0,2.0,2.0,1.0,7.0,7.0,3.0,아베베베이커리,126.5287906,33.51265509
1.0,30.0,7,1.0,2.0,6.0,4.0,6.0,6.0,3.0,CU 제주평대점,126.8425098,33.53323676
0.0,30.0,5,4.0,1.0,4.0,4.0,7.0,4.0,5.0,수목원길야시장,126.4878862,33.47014229
0.0,40.0,3,4.0,5.0,3.0,1.0,7.0,2.0,5.0,서우봉,126.6775859,33.54584155
1.0,20.0,16,4.0,1.0,1.0,4.0,7.0,2.0,5.0,신산공원,126.5331605,33.50701956
1.0,30.0,6,4.0,3.0,3.0,4.0,5.0,3.0,5.0,방주교회,126.3874393,33.30504898
1.0,20.0,16,4.0,2.0,3.0,2.0,6.0,5.0,5.0,피슈마라홍탕 삼화점,126.5790857,33.51682573
0.0,20.0,40,1.0,1.0,3.0,2.0,1.0,6.0,5.0,한림항,126.255829,33.41467846
0.0,20.0,3,2.0,3.0,1.0,1.0,6.0,6.0,4.0,마보기오름,126.6577646,36.3121449
1.0,20.0,16,2.0,3.0,2.0,4.0,2.0,7.0,3.0,제주한림농협하나로마트,126.2638865,33.40997697
1.0,20.0,15,3.0,1.0,5.0,7.0,5.0,3.0,5.0,약천사,126.4494585,33.24623622
0.0,30.0,26,2.0,6.0,6.0,4.0,2.0,6.0,5.0,제주한림농협하나로마트,126.2638865,33.40997697
1.0,20.0,9,2.0,1.0,7.0,4.0,5.0,5.0,5.0,복다운이네국수,126.4568507,33.49984743
1.0,30.0,30,4.0,3.0,2.0,4.0,6.0,1.0,4.0,자유에너지 가든주유소,126.5260502,33.2615223
1.0,30.0,3,2.0,4.0,1.0,3.0,5.0,2.0,4.0,안녕전복,126.5196043,33.5128461
1.0,20.0,17,2.0,5.0,5.0,5.0,4.0,5.0,4.0,우뭇개일번지,126.9352208,33.46311382
1.0,30.0,20,5.0,1.0,6.0,4.0,1.0,7.0,3.0,웨딩카페나비인,126.4262815,33.43752871
1.0,20.0,11,2.0,3.0,6.0,4.0,2.0,3.0,5.0,남도고기국수,126.5646726,33.24735645
0.0,30.0,26,3.0,2.0,3.0,4.0,5.0,6.0,5.0,효퇴국수,126.5196054,33.50154016
1.0,20.0,6,4.0,1.0,4.0,4.0,4.0,7.0,5.0,블랙보틀,126.5311778,33.49869398
1.0,20.0,6,1.0,6.0,1.0,2.0,7.0,1.0,4.0,한담해안산책로,126.3104683,33.45932345
0.0,20.0,4,4.0,4.0,5.0,5.0,6.0,3.0,5.0,이중섭미술관,126.564888,33.24590378
1.0,40.0,10,2.0,2.0,3.0,3.0,2.0,6.0,4.0,포도뮤지엄,126.3859695,33.31927276
1.0,30.0,11,1.0,4.0,3.0,4.0,2.0,7.0,4.0,명자,126.3104694,33.46231762
1.0,20.0,7,4.0,1.0,4.0,2.0,7.0,3.0,4.0,육전국밥 대부도점,126.5820222,37.26149519
0.0,30.0,4,3.0,3.0,5.0,2.0,2.0,6.0,5.0,먹돌 제주본점,126.5048045,33.50198227
0.0,20.0,20,3.0,1.0,5.0,3.0,6.0,4.0,5.0,마노르블랑,126.2949908,33.25481888
0.0,30.0,28,4.0,1.0,1.0,1.0,1.0,4.0,5.0,아라고나이트 고온천,126.3921502,33.30296595
1.0,30.0,12,1.0,2.0,6.0,4.0,6.0,6.0,4.0,스타벅스 제주함덕점,126.6685692,33.54251161
0.0,30.0,5,2.0,6.0,2.0,2.0,6.0,3.0,5.0,아침미소목장,126.5860158,33.45475699
1.0,20.0,23,1.0,1.0,1.0,1.0,7.0,7.0,5.0,평대리,,
1.0,20.0,11,2.0,1.0,3.0,2.0,3.0,5.0,5.0,베리제주,126.3363097,33.46661767
1.0,20.0,19,2.0,5.0,1.0,3.0,4.0,3.0,5.0,제주동문시장,126.5283034,33.51278396
0.0,20.0,29,6.0,6.0,5.0,6.0,2.0,5.0,3.0,파리바게뜨 제주공항렌터카하우스점,126.4919499,33.50469721
1.0,30.0,12,1.0,1.0,2.0,2.0,7.0,5.0,5.0,도두동무지개해안도로,126.4713384,33.50911801
1.0,50.0,7,2.0,4.0,4.0,5.0,2.0,5.0,4.0,소길별하,126.3757759,33.42983943
1.0,20.0,17,3.0,4.0,4.0,4.0,7.0,5.0,3.0,제주동문시장,126.5283034,33.51278396
1.0,30.0,36,2.0,2.0,4.0,4.0,6.0,5.0,3.0,신화월드 테마파크 C-4구역 전기차충전소 전기차충전소,126.3158002,33.30289991
1.0,20.0,17,4.0,1.0,7.0,5.0,6.0,7.0,5.0,스타벅스 제주칠성점,126.5252288,33.51328784
1.0,20.0,12,2.0,2.0,5.0,3.0,7.0,4.0,4.0,여름문구사,126.8588714,33.52142389
0.0,20.0,2,2.0,4.0,4.0,3.0,3.0,7.0,4.0,서부두수산시장,126.5299314,33.51704566
1.0,30.0,6,3.0,4.0,3.0,5.0,6.0,3.0,3.0,상가리야자숲,126.35828,33.43920784
1.0,30.0,6,1.0,4.0,3.0,4.0,2.0,7.0,4.0,아부오름,126.777215,33.44858418
1.0,20.0,25,6.0,1.0,2.0,5.0,2.0,7.0,5.0,스타벅스 제주중문DT점,126.4158657,33.25505231
0.0,30.0,4,1.0,1.0,7.0,1.0,1.0,7.0,5.0,오설록티뮤지엄,126.2894893,33.30591329
0.0,20.0,16,2.0,2.0,3.0,3.0,6.0,6.0,4.0,대한성공회 강화성당,126.4863004,37.74867268
1.0,40.0,4,2.0,1.0,1.0,3.0,2.0,7.0,5.0,돈이랑 본점,126.4091086,33.25771083
0.0,30.0,6,2.0,5.0,6.0,4.0,6.0,1.0,5.0,한라산국립공원,126.5422209,33.37666556
1.0,20.0,19,4.0,2.0,4.0,4.0,6.0,6.0,5.0,뻐꾸기 제주점,126.5289646,33.49981078
0.0,30.0,18,1.0,1.0,4.0,2.0,1.0,4.0,5.0,제주동문시장,126.5283034,33.51278396
0.0,30.0,35,2.0,1.0,5.0,4.0,3.0,7.0,5.0,예스렌트카,126.4783559,33.4999245
0.0,40.0,12,1.0,2.0,2.0,4.0,2.0,4.0,4.0,범섬족발,126.5064607,33.23576954
1.0,20.0,18,1.0,2.0,1.0,4.0,2.0,6.0,4.0,서양차관,126.6159336,33.24211191
1.0,30.0,8,1.0,1.0,5.0,4.0,2.0,6.0,2.0,신창성당,126.1834563,33.34556567
0.0,20.0,9,3.0,2.0,4.0,2.0,7.0,2.0,5.0,속골,126.5260676,33.24080656
1.0,20.0,23,4.0,1.0,7.0,5.0,2.0,6.0,5.0,연탄과친한돼지,126.4850282,33.4831729
1.0,20.0,5,1.0,1.0,1.0,6.0,1.0,7.0,5.0,송악산둘레길,126.2930752,33.19682324
0.0,30.0,9,6.0,2.0,2.0,7.0,7.0,3.0,5.0,화순한가네식당,126.3365783,33.23921892
1.0,20.0,11,2.0,1.0,4.0,3.0,7.0,2.0,4.0,동백정원,126.4463769,33.24961986
1.0,40.0,13,4.0,1.0,1.0,7.0,1.0,7.0,4.0,제주렌트카 본사,126.4972152,33.50499457
1.0,30.0,3,4.0,4.0,4.0,2.0,2.0,3.0,5.0,삽교호 놀이동산,126.8223773,36.89022833
1.0,30.0,21,4.0,3.0,2.0,4.0,6.0,1.0,5.0,쇠소깍,126.6224051,33.25424607
1.0,20.0,4,4.0,4.0,2.0,2.0,6.0,7.0,4.0,국립제주박물관,126.5488761,33.51359629
1.0,20.0,26,3.0,3.0,3.0,3.0,6.0,5.0,4.0,듬삭헌국밥집,126.9169697,33.46827276
1.0,20.0,13,2.0,2.0,1.0,4.0,7.0,4.0,5.0,이호테우해수욕장,126.4526908,33.4973768
0.0,40.0,11,2.0,6.0,6.0,2.0,3.0,5.0,4.0,영춘반점,126.5601533,33.25842158
1.0,20.0,7,6.0,2.0,2.0,2.0,3.0,3.0,5.0,곱들락,126.6702086,33.53950106
0.0,50.0,7,4.0,3.0,3.0,5.0,3.0,3.0,4.0,한라산둘레길 돌오름길 입구,126.456514,33.3107836
1.0,20.0,27,2.0,2.0,6.0,3.0,6.0,6.0,4.0,제주할망밥상 모슬포점,126.2519451,33.21889332
1.0,20.0,9,4.0,3.0,4.0,2.0,6.0,7.0,4.0,월미도,126.5992311,37.47173758
1.0,20.0,18,2.0,4.0,4.0,5.0,6.0,6.0,5.0,블랑로쉐,126.9578853,33.5156836
1.0,30.0,32,4.0,3.0,5.0,5.0,5.0,6.0,3.0,보고타렌터카,126.4866863,33.49392856
1.0,20.0,17,2.0,1.0,4.0,2.0,2.0,4.0,4.0,돈풍,126.4850796,33.4868444
